label,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
Spam,মাশরাফির সাথে একান্ত সময় কাটানোর সুযোগ পেতে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,0,1,0,0,1,0,0,0,0,0,0,0,6.92,95
Ham,আমি প্রায় সপ্তাহে একবার মাঠে যায়।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
Spam,"Dear Customer,

আপনার ইনকাম ট্যাক্স রিফান্ড অনুমোদিত হয়েছে মোট Rs 20,490/-, এই পরিমাণটি শীঘ্রই ক্রেডিট হবে। দয়া করে আপনার একাউন্ট নম্বর 5XXXXXXXXXX755 যাচাই করুন। যদি এটি ভুল হয়, তাহলে নীচের লিঙ্কে ক্লিক করে আপডেট করুন আপনার ব্যাংক একাউন্ট তথ্য।

লিঙ্ক: [https://bit.ly/20wpYK6](https://bit.ly/20wpYK6)

ধন্যবাদ।",0,1,1,1,1,1,0,0,0,1,1,1,5.86,277
Spam,"শেখ হাসিনা সরকারের সাফল্য:
২০০৬ সালে পল্লী সমাজসেবা কার্যক্রমের আওতায় সুদমুক্ত ক্ষুদ্রঋণ সহায়থা প্রাপ্ত জনগোষ্ঠীর সংখ্যা ছিল ২১ লক্ষ ৭৭ হাজার। বর্তমান সরকারের সময়ে তা দাঁড়িয়েছে ৩৪ লক্ষ ৯০ হাজার।",0,1,0,0,0,0,0,0,1,1,0,1,5.4,166
Ham,কঠোর পরিশ্রমই সাফল্যের পথ।,0,0,0,0,0,0,0,0,0,0,0,0,5.5,23
Ham,আমি একটি নতুন প্রতিষ্ঠানের ব্যবসায় করতে চাই।,0,0,0,0,0,0,0,0,0,0,0,0,5.43,39
Spam,"৳২৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৭৩,৩০দিন cutt.ly/zwTmxzpd",0,1,0,0,1,0,0,0,0,0,0,0,7.25,62
Spam,আজকেই শেষ ৳১০০ ক্যাশব্যাক! ৫০জিবি @৳৩৯৮ ৩০দিন: cutt.ly/hwltB5hC,0,1,0,0,1,0,0,0,1,0,0,0,6.38,56
Spam,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,0,0,0,0,0,0,0,0,0,0,0,0,5.14,38
Spam,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,0,0,0,0,0,0,0,0,0,0,0,0,5.14,38
Spam,"হ্যালো, ট্র্যাকিং কোড Dz-8342-FY344 সহ আপনার FEDEX প্যাকেজ আপনার ডেলিভারি পছন্দ সেট করার জন্য অপেক্ষা করছে: c4info/Gm0843vz1",0,1,1,0,1,0,0,0,0,1,0,1,6.06,108
Ham,"সবকিছু ঠিকঠাক হবে, আমি জানি।",0,0,0,0,0,0,0,0,0,0,0,0,4.4,24
Spam,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,0,0,0,0,0,0,0,0,0,0,0,0,5.14,38
Spam,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,15.25,67
Spam,আমাদের প্রোডাক্টে ডিসকাউন্ট চলছে। বিস্তারিত জানাতে এই নাম্বারে যোগাযোগ করুন: ০১৭৮৯৬৫৪৩২১।,1,1,0,0,0,0,1,0,0,0,0,0,6.91,79
Spam,"দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: ০১৭১৩১৯৯২৭০",1,1,0,0,0,1,1,0,1,0,0,0,6.43,154
Ham,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,1,0,0,0,0,1,1,0,0,0,0,0,5.83,36
Ham,তুমি কি সিনেমার টিকিট কিনছো?,0,0,0,0,0,0,0,0,0,0,0,0,4.6,24
Spam,ঘরে বসে মোবাইল থেকে টাকা ইনকাম করুন! একটি ক্লিকে বিস্তারিত জানুন: https://refer.mslgames.com/YfrcqEcoToos53HN7,0,1,1,1,0,1,0,0,0,0,1,0,7.58,99
Spam,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,15.25,67
Spam,ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস করে একটা প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,0,0,0,0,1,0,0,0,0,1,0,0,5.29,127
Spam,"৮জিবি(বোনাসসহ) ১২৩টাকা ১৫দিন।ডায়াল *১২১*৫৫৪৮#, mygp.li/mo",0,1,0,0,1,1,0,0,1,0,0,1,8.8,53
Ham," তারা আমাদের ভাই-বোনদের মৃত্যুর ভয় দেখিয়ে দমিয়ে রাখতে চায়, অথচ আমাদের পেছনে রয়েছে বদর, খন্দক, তাবুকের মতো শত শত স্মৃতি। - [কবি আল মাহমুদ]",0,1,0,0,0,0,0,0,0,1,0,0,4.57,113
Spam,"বাউন্ডারিকৃত রেডি প্লট এখনই বাড়ি করে আয় করুন, কাঠা ৪.৫লক্ষ
01894841736",1,0,0,0,0,0,1,0,1,0,0,0,5.27,61
Ham,প্রাণ চলার জন্য আমার প্রিয় জায়গা বার্বিকিউট।,0,0,0,0,0,0,0,0,0,0,0,0,5.29,38
Spam,100+ মোবাইল গেম খেলতে এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে  বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,0,1,0,0,0,1,0,0,0,0,0,0,5.05,98
Ham,"সময় নাই, ০১৭২৯১৮২৮৯৩ এই নাম্বারে বিকাশ করুন।",1,0,0,0,0,0,1,0,0,0,0,0,5.14,38
Ham,মেজবান পাখি পক্ষে প্রিয় প্রেমের একটি দৃশ্য বিশ্বাস করা হয়।,0,0,0,0,0,0,0,0,0,0,0,0,5.0,51
Spam,আপনার গাড়ির ইন্সুরেন্স নবায়ন করতে কল করুন +8801815566778,1,1,0,0,0,0,1,0,0,0,0,0,6.25,51
Spam,"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc",0,1,0,0,1,0,0,0,0,0,0,0,9.67,65
Spam,"❤️কেউ যদি অনলাইনে কাজ করতে চান এড ফি ছাড়া তাহলে ইনবক্স করুন যতটুকু পাড়ি সাহায্য করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে নেটওয়ার্ক মার্কেটারদের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় ৩২ লক্ষ তরুণ তরুণী   নেটওয়ার্ক মার্কেটিং নিয়ে কাজ করছেন। ঘরে বসেই আয় করেন ডলার। অন্যদেরও সুযোগ করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও ইনকাম পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8",1,1,0,1,1,0,0,1,0,1,1,0,6.25,358
Ham,হ্যালো!,0,1,0,0,0,0,0,0,0,0,0,0,6.0,7
Ham,তোমার পোষা প্রাণী কেমন আছে?,0,0,0,0,0,0,0,0,0,0,0,0,4.4,23
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Spam,আপনার মোবাইল অ্যাপ্লিকেশন আপডেট করতে কল করুন +8801917788990,1,1,0,0,0,0,1,0,0,0,0,0,6.38,52
Ham,আপনি কেমন আছেন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13
Spam,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।,0,1,0,0,0,0,0,0,0,0,0,0,5.33,51
Spam,বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: www.joinnavy.navy.mil.bd,0,1,0,1,0,0,0,0,0,0,0,0,7.3,79
Spam,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,0,1,1,0,1,0,0,0,0,0,0,0,5.71,45
Spam,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801913233245,1,1,0,0,0,1,1,0,0,0,0,0,5.46,74
Spam,কোন ক্রেডিট চেক ছাড়াই ১০০% ক্রেডিট কার্ড অনুমোদন। আজই আবেদন করুন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০,1,1,0,0,0,0,1,0,0,1,0,0,5.46,75
Spam,আপনার লেনদেনটি সম্পূর্ণ করতে এখানে ক্লিক করুন: [transactionverify.com/CompleteBD],0,1,0,0,1,0,0,0,0,0,0,0,8.62,74
Spam,বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,6.29,52
Spam,আসসালামুয়ালাইকুম! আপনি কি বারিতে বসে কোন টাকা ইনভেস্ট না কোরে টাকা ইনকাম করতে পারেন? Tahole Amader Bot E Kaj korun. Amader Bot E Apni Kono Investment Chara Income Corte Parben . বট লিঙ্ক:- https://t.me/free_online_income_24bot,0,1,0,1,1,1,0,0,0,1,1,0,5.55,194
Spam,"২০০৳ ক্যাশব্যাক!৬০জিবি+১০০০মিনিট @৬৯৯৳ ৩০দিন,নিয়ে নাও- cutt.ly/aAhiAsI
",0,1,0,0,1,0,0,0,1,0,0,0,9.67,66
Spam,আপনার হাতে যদি ডেইলি 3-4 ঘন্টা সময় ফ্রি থাকে তাহলে যানাবেন। আশা করি খুব ভালো একটা কাজের সন্ধান দিতে পারবো।https://t.me/cashgotpaid_98_bot?start=r099778786166,1,1,0,1,0,0,1,0,0,0,1,0,6.4,138
Ham,তুমি সবসময় সেরা।,0,0,0,0,0,0,0,0,0,0,0,0,4.67,15
Spam,বাংলাদেশ ব্যাংক থেকে একটি জরুরি বার্তা এসেছে। কল করুন: +8801914567890,1,1,0,0,0,0,1,0,0,0,0,0,5.7,60
Spam,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,5.22,55
Spam,"তোমার জন্য স্পেশাল ডিল!১০জিবি+২৫০মিনিট @৳২৫০,৩০দিনঃ cutt.ly/Lwg2MRlr",0,1,0,0,1,0,0,0,1,0,0,0,9.5,63
Spam,"উদ্দীপন।Post Name:FPO &
Branch Accountant. Your Exam
Date:04/05/24 (Saturday).
Time:09:00 AM (সকাল)। স্থান:সিলেট জোন অফিস।সাথে দুই কপি পাসপোর্ট সাইজের ছবি,CV, ম্যানুয়াল চাকরির আবেদন (বাংলায়), চাকরি প্রার্থীর রেফারেল ফরম (যদি থাকে),এনআইডি এর ফটোকপি,মূল সনদপত্রের ফটোকপি সত্যায়িত ও মূল সনদপত্র সাথে নিয়ে আসবেন।উদ্দীপন সিলেট জোনেৱ ঠিকানা:বাড়ির নাম: শোভাশ্রম,বাড়ি নম্বর: 2/1,J ব্লক,শাহজালাল উপশহর মেইন রোড,বাইতুল জান্নাত জামে মসজিদ এর বিপরীতে।খেলার মাঠের সংলগ্ন / উপ পুলিশ কমিশনার কার্যালয়ের কাছে।প্রয়োজনে:০১৩২২-৮০ ৩৫১২। আবেদন করবেন এভাবে,
বরাবর,
উপ-পরিচালক ও প্রধান
মানবসম্পদ ও ব্যবস্থাপনা বিভাগ
উদ্দীপন প্রধান কাৰ্যালয়
রিং রোড,আদাবর ঢাকা ১২০৭।",1,1,1,0,1,0,0,0,1,1,0,1,6.35,575
Spam,আপনার ইন্সুরেন্স পলিসি আপডেট করতে কল করুন +8801816677889,1,1,0,0,0,0,1,0,0,0,0,0,6.0,49
Ham,শুভ জন্মদিন অভিনন্দন!,0,1,0,0,0,0,0,0,0,0,0,0,6.0,19
Spam,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,0,1,0,0,0,1,0,0,0,0,0,0,5.9,121
Ham,তোমার দিন কেমন কাটছে?,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Ham,"তুমি শক্তিশালী, তুমি পারবে।",0,0,0,0,0,0,0,0,0,1,0,0,5.5,24
Spam,আপনার একাউন্টে সমস্যা হয়েছে। দ্রুত এই নাম্বারে যোগাযোগ করুন ০১৭২৮৩৭৫৮৪৩।,1,0,0,0,0,0,1,0,0,0,0,0,6.1,63
Spam,২০০৳ সেইই ক্যাশব্যাক! নাও ৬০জিবি+১০০০মিনিট@৬৯৯৳ ৩০দিন: cutt.ly/aAhiAsI,0,1,0,0,1,0,0,0,1,0,0,0,8.29,64
Ham,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২২,৯০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.ulab.edu.bd/ লগইন করুন। (ULAB)",0,1,1,1,1,1,0,0,1,1,1,1,5.39,198
Spam,আইপিএল ফাইনালে বাজি ধরুন এবং ১ কোটি টাকা জিতুন। এখনই শুরু করুন: smilesvoegol.servebbs.org/voegol.php,0,1,0,0,1,1,0,0,0,0,0,0,6.31,88
Spam,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801911011023,1,1,0,0,0,0,1,0,0,0,0,0,6.0,51
Spam,"৳৪১৯ এ ৳৪৯৯ এর অফার! নাও ৩৫জিবি+৫০০মি.,৩০দিন: cutt.ly/4w77ohWY",0,1,0,0,1,0,0,0,0,0,0,0,6.0,55
Spam,🤑প্রতিদিন ৪০০-৫০০ টাকা 💸। ইনকাম‌ করুন মাত্র পাঁচ মিনিটের মধ্যে।    লিংকের মধ্যে রয়েছে বিস্তারিত 🤗 🗣️ টেলিগ্রাম থাকতে হবে 💁🏼https://t.me/Referincomebd4536_bot?start=r05291672775,1,1,0,1,0,1,1,1,1,1,1,0,8.06,155
Spam,"আপনার লোন অনুমোদিত হয়েছে! মাত্র ৫% সুদে ৫,০০,০০০ টাকা লোন পেতে এখনই এই লিঙ্কে ক্লিক করুন",0,1,0,0,0,1,0,0,1,1,0,0,4.38,74
Ham,আজকে কি প্ল্যান?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,14
Ham,আশা করি তোমার দিনটি ভালো কাটুক!,0,1,0,0,0,0,0,0,0,0,0,0,4.17,26
Ham,সেই ব্যক্তিই অভিশপ্ত যে মরে যায় অথচ তার খারাপ কাজগুলো পৃথিবীতে রয়ে যায়। — [আবু বকর (রাদিয়াল্লাহু আনহু)],0,1,0,0,0,0,0,0,0,1,0,0,4.71,86
Spam,"২০০৳ ক্যাশব্যাক!৬০জিবি+১০০০মিনিট @৬৯৯৳ ৩০দিন,নিয়ে নাও- cutt.ly/aAhiAsI
",0,1,0,0,1,0,0,0,1,0,0,0,9.67,66
Spam,আপনার ক্রেডিট কার্ডের বিল পেমেন্ট মিস হয়েছে। এখানে ক্লিক করে পেমেন্ট করুন: http://bit.ly/PayBill,0,1,0,1,0,0,0,0,0,1,1,0,6.0,85
Spam,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: +8801716566678,1,1,0,0,0,0,1,0,0,0,0,0,5.7,60
Ham,এই কষ্টটাও কেটে যাবে।,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Ham,তুমি কি বই পড়ছো?,0,0,0,0,0,0,0,0,0,0,0,0,3.25,14
Spam,"৳১০০ ক্যাশব্যাকে প্রোলেভেল ডিল-১০০জিবি@৳৬৯৮,৩০দিন cutt.ly/AwQzYxAf",0,1,0,0,1,0,0,0,0,0,0,0,11.4,62
Ham,"০১৬৭২৫৮৩৭৮৯ নাম্বারে কল করুন, আমার টাকা দরকার।",1,0,0,0,0,1,1,0,0,0,0,0,5.43,40
Ham,০১৬৭২৫৮২৯৭৮ এই নাম্বারে রকেটে ২০০ টাকা পাঠান।,1,0,0,0,0,1,1,0,1,0,0,0,5.43,39
Spam,"নগদ অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/NagadFundsBot",0,1,0,1,0,1,0,0,1,0,1,0,6.67,88
Spam,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.,0,1,1,0,1,0,0,0,0,0,0,0,5.71,44
Ham,আপনার জন্য একটি গল্প আছে?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,21
Spam,"আপনি চাকরির পর্যালোচনায় পাস হয়েছেন এবং প্রতিদিন ২,০০০ টাকা বেতন পাবেন। যোগাযোগ : https://wa.me/8801726768680",1,1,0,1,0,1,1,0,1,0,1,0,6.85,97
Spam,ক্যাসিনোতে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ট্রিপ জিতুন! আজই যোগ দিন: smilesvoegol.servebbs.org/voegol.php,0,1,0,0,1,0,0,0,0,0,0,0,6.0,96
Spam,"১২৫৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭৭৪, ৩০দিন: cutt.ly/8wBQC0MC",0,1,1,0,1,0,0,0,0,0,0,0,8.29,64
Spam,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U",0,1,0,0,1,0,0,0,0,0,0,0,6.12,56
Spam,"ডেইলি ৫০০,৭০০,১০০০ টাকা ইনকাম
ইমারজে'ন্সি লোক লাগবে।
কেউ করতে চাইলে আমাকে মে'সেজ দিন।",0,1,0,0,0,1,0,0,1,0,0,1,5.15,75
Spam,বাংলাদেশ ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://wa.me/8801915566778,1,1,0,1,0,0,1,0,0,0,1,0,7.67,75
Spam,"লি কুপার লন্ডনের
উইন্টার কালেকশন
মোকাসিন সু, পোলো শার্ট, জিন্স
জলদি",0,0,0,0,0,0,0,0,0,0,0,0,5.0,60
Spam,"ফ্রি ইনকাম করতে চাইলে নিচের লিংকে ক্লিক করুন ।প্রতিদিন 1000-1500 টাকা ইনকাম । প্রতি রেফারে 250 টাকা ।
https://t.me/Trust_earning_Airdropbot?start=r04351947315",1,1,0,1,0,1,1,0,0,1,1,1,7.59,141
Ham,"০১৮২৭২৮৩৮৯২ এই নাম্বারে কল করুন, জরুরি।",1,0,0,0,0,0,1,0,0,0,0,0,5.33,34
Spam,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,0,1,0,0,1,0,0,0,0,0,0,0,7.25,95
Spam,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,0,0,0,0,0,0,0,0,0,0,0,0,6.12,51
Spam,স্পেশাল ডিসকাউন্ট: সব ল্যাপটপে ৫% ছাড়। সীমিত স্টক।,0,1,0,0,0,0,0,0,0,0,0,0,5.0,44
Spam,"আড্ডা+ইন্টারনেটিংয়ে নতুন ডিল ১০জিবি+২৫০মি@২৫৮৳,৩০দিন cutt.ly/wwCctHGF",0,1,0,0,1,0,0,0,0,0,0,0,12.0,66
Spam,নতুন ক্লায়েন্টদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ২০% ছাড়।,0,1,0,0,0,0,0,0,0,0,0,0,5.78,55
Spam,"৫০৳ চিল ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৪৪৯৳ ৩০দিন, নাও: cutt.ly/KwMwLOgt",0,1,0,0,1,0,0,0,0,0,0,0,7.71,61
Spam,"প্রিয় গ্রাহক, কলকাতা TS ATM.Txn# S32131611-20191005-এ 31-12-2019 তারিখে A/cXXXXX থেকে 25000 টাকা তোলা হয়েছে৷ আপনার দ্বারা না করা হলে, আপনার কার্ড ব্লক করতে নিবন্ধিত মোবাইল নম্বর থেকে এই এসএমএসটি 7679786941 এ ফরোয়ার্ড করুন বা অবিলম্বে 7029892098 -স্টেট ব্যাঙ্ক অফ ইন্ডিয়াতে কল করুন",1,1,1,0,1,1,1,0,1,1,0,1,5.55,243
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Ham,"সবকিছু ঠিকঠাক হবে, আমি জানি।",0,0,0,0,0,0,0,0,0,0,0,0,4.4,24
Spam,বোনাস সহ ৪জিবি-৬৬টাকা-৭দিন।ডায়াল *১২১*৫০৪৭# বা https://mygp.li/mo,0,1,0,1,0,1,0,0,1,0,1,1,8.17,60
Spam,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য আপনাকে আরও তথ্য প্রদান করতে হবে:https://ow.ly/ xjfF50QsUP4",0,1,0,1,1,0,0,0,0,1,1,0,5.83,112
Ham,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,29
Spam,আপনার ইমেল অ্যাকাউন্টে সমস্যা হয়েছে। সুরক্ষার জন্য এখানে ক্লিক করুন: [emailsecure.org/FixBD],0,1,0,0,1,0,0,0,0,0,0,0,7.0,83
Spam,"১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U",0,1,0,0,1,0,0,0,0,0,0,0,8.0,64
Spam,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩,৩০দিন cutt.ly/HwOETkke",0,1,0,0,1,0,0,0,0,0,0,0,7.25,62
Ham,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ৩২,৪৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ১০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.iubat.edu.bd/ লগইন করুন। (IUBAT)",0,1,1,1,1,1,0,0,1,1,1,1,5.45,200
Ham,আপনি কী করছেন?,0,0,0,0,0,0,0,0,0,0,0,0,3.67,12
Spam,"আজ ও কাল মেন্স ওয়ার্ল্ড এর সকল শাখায় ফ্ল্যাট ৫০% ডিসকাউন্ট
cutt.ly/fmw",0,1,0,0,1,0,0,0,0,0,0,0,4.67,60
Spam,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify,0,1,0,1,0,0,0,0,0,0,1,0,6.85,96
Spam,"শেখ হাসিনা সরকারের সাফল্য:
২০০৮ সালে এক এমবিপিএস ইন্টারনেট ব্যান্ডউদথের মূল্য ছিল ২৭ হাজার টাকা বর্তমানে একদেশ একরেটের আওতায় তা ৬০ টাকায় নির্ধারিত হয়েছে।",0,1,0,0,0,1,0,0,1,0,0,1,5.33,131
Ham,বাসায় খুব শান্তি আছে।,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
Spam,আইপিএল স্পেশাল অফার! বেটিং শুরু করুন এবং একটি ফ্রি ল্যাপটপ জিতুন। ক্লিক করুন: super1000.info/docs,0,1,0,0,1,0,0,0,0,1,0,0,5.64,84
Spam,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0",0,1,0,1,0,1,0,0,1,0,1,1,8.67,64
Spam,কোন ক্রেডিট চেক ছাড়াই ১০০% ক্রেডিট কার্ড অনুমোদন। আজই আবেদন করুন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০,1,1,0,0,0,0,1,0,0,1,0,0,5.46,75
Ham,শুভ সন্ধ্যা!,0,1,0,0,0,0,0,0,0,0,0,0,5.0,11
Ham,এই কষ্টটাও কেটে যাবে।,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Ham,পৃথিবীর জীবনটা তিনটি দিনের– গতকালের দিনটিতে যা করা হয়েছে সেগুলো নিয়ে সেটি চলে গেছে; আগামীকালের দিনটিতে হয়ত আপনি না-ও পৌছতে পারেন; কিন্তু আজকের দিনটি আপনার জন্য সুতরাং যা করার আজই করে নিন। -[ইমাম আল-হাসান আল-বাসরী (রহ)],0,1,0,0,0,0,0,0,0,1,0,0,4.75,183
Ham,"হ্যালো, কেমন আছেন আপনি?",0,0,0,0,0,0,0,0,0,0,0,0,4.5,20
Spam,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317,1,0,1,0,1,0,1,0,0,0,0,1,6.0,142
Spam,"১৭ মে বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস, ২০২৩ এর প্রতিপাদ্য বিষয়
“তথ্য ও যোগাযোগ প্রযুক্তির উন্নয়ন
স্বল্পোন্নত দেশসমূহের ক্ষমতায়ন”-ডাক ও টেলিযোগাযোগ বিভাগ।",0,1,0,0,0,0,0,0,1,1,0,1,5.57,135
Ham,তুমি কি বইয়ের দোকানে যাচ্ছো?,0,0,0,0,0,0,0,0,0,0,0,0,4.8,25
Ham,আজ কি করবেন?,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10
Ham,কেমন আছেন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9
Ham,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ৩২,৪৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ১০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.iubat.edu.bd/ লগইন করুন। (IUBAT)",0,1,1,1,1,1,0,0,1,1,1,1,5.45,200
Ham,কেমন আছে আপনার দিনটি?,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Spam,আপনার অ্যাকাউন্টটি ভেরিফাই করতে কল করুন +8801813344556,1,1,0,0,0,0,1,0,0,0,0,0,6.71,48
Ham,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,0,0,0,0,0,0,0,0,0,1,0,0,3.9,40
Ham,আত্মবিশ্বাস নিয়ে সামনে এগিয়ে যাও।,0,0,0,0,0,0,0,0,0,0,0,0,6.0,31
