label,message,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://www.thomas.info/,0,1,0,1,0,0,0,0,0,0,1,0,6.89,71
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://walter-davis.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.0,72
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 767.166.1075 এ কল করুন পুরস্কার নিতে।,0,1,0,0,0,0,0,0,0,0,0,1,4.67,61
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.perez.biz/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,81
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://johnson.org/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.55,79
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 856-548-6299x1495 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.0,82
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,এই লিঙ্কে ক্লিক করুন https://www.petersen.org/ এবং পুরস্কার জিতুন।,0,1,0,1,0,1,0,0,0,0,1,0,6.5,59
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 974.939.2150x24512 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.17,67
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://munoz-brooks.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.67,77
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://orozco.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.25,71
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 994.793.6998 এ যোগাযোগ করুন।,0,0,0,0,0,1,0,0,0,0,0,1,5.62,77
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://blake-perkins.net/,0,1,0,1,0,0,0,0,0,0,1,0,7.11,73
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (494)159-7501x132 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.64,56
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 744.206.0910 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। (153)274-5935x504 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,5.92,82
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://www.yang.org/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,57
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 140.199.8069 এ কল করুন পুরস্কার নিতে।,0,1,0,0,0,0,0,0,0,0,0,1,4.67,61
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,এই লিঙ্কে ক্লিক করুন https://hart.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.62,51
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 513.255.5515x9162 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.08,66
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://www.hampton.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.89,71
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://watts.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.36,77
spam,এই লিঙ্কে ক্লিক করুন https://www.ingram.biz/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.25,57
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,এই লিঙ্কে ক্লিক করুন https://johnson.org/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.0,54
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 587-336-2576 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.62,77
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://www.wong.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,57
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://morse-white.org/ ডায়াল করুন।,0,1,0,1,0,1,0,0,0,0,1,0,7.43,59
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.clayton.info/,0,1,0,1,0,0,0,0,0,0,1,0,7.11,73
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 520.515.3153 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://richards-taylor.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.0,63
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.farley-kaiser.org/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.14,65
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://garcia.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.17,70
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.martin-butler.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.14,65
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 8638136308 এ যোগাযোগ করুন।,1,0,0,0,0,1,1,0,0,0,0,0,5.62,75
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 123.718.7852x0732 এ যোগাযোগ করুন।,0,0,0,0,1,1,0,0,0,0,0,0,6.0,82
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.walker-gibson.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.92,81
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.obrien-ibarra.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.56,78
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://le.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.09,74
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.rogers.com/ যাচাই করতে।,0,1,0,1,0,1,0,0,0,0,1,0,6.64,81
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.beard-mahoney.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.27,89
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://friedman.net/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.29,57
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.mcintosh-cook.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.56,78
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://www.macias-gonzalez.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,8.57,68
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://thompson.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.67,68
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://wang-green.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.78,70
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://payne-garcia.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.57,60
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://stephens.info/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.43,58
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://rhodes.net/",0,1,0,1,0,1,0,0,1,0,1,0,5.17,70
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,এই লিঙ্কে ক্লিক করুন https://miller-greene.net/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.62,60
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.watson.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,81
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.hughes.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,81
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 269.747.3662x160 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.0,65
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 991.263.6014 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 556.807.5995 এ যোগাযোগ করুন।,0,0,0,0,0,1,0,0,0,0,0,1,5.62,77
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://mcclure.net/,0,1,0,1,0,0,0,0,0,0,1,0,6.56,67
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,এই লিঙ্কে ক্লিক করুন http://daniel.info/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://flores.org/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.36,77
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://murillo.biz/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,56
spam,এই লিঙ্কে ক্লিক করুন https://medina.biz/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.burns.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,57
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://www.nguyen.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.43,59
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-389-410-3504x77402 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.31,87
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.phelps.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.5,75
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই (161)934-8334x84373 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.17,68
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.bennett.net/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.73,82
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://neal-perry.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.42,74
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 9836662134 এ যোগাযোগ করুন।,1,0,0,0,0,1,1,0,0,0,0,0,5.62,75
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই +1-663-401-0633x7961 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.17,69
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://adams-murray.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.67,77
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 718.243.4979 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই (288)859-6372x5031 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,67
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://riddle.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.56,67
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (025)517-5904x2412 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.73,57
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-405-769-8622 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.85,81
spam,এই লিঙ্কে ক্লিক করুন http://morris.info/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://brewer.org/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.36,77
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://wilson-vasquez.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.22,74
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 687.259.9915 এ কল করুন পুরস্কার নিতে।,0,1,0,0,0,0,0,0,0,0,0,1,4.67,61
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই +1-834-548-8566x83610 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.91,60
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই +1-619-635-7234x820 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,68
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। (686)742-1195x18808 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.08,84
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই (573)723-6173x93172 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.17,68
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 001-687-851-9218 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,1,4.55,55
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 001-309-215-5781x90370 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,5.09,61
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 880.609.5885 এ যোগাযোগ করুন।,0,0,0,0,0,1,0,0,0,0,0,1,5.62,77
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 921.743.5574 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
spam,এই লিঙ্কে ক্লিক করুন http://johnson.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 370-319-0625x32494 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.17,67
