type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
spam,অভিনন্দন।  আপনি বিকাশের নিয়মিত ব্যবহারকারী হিসেবে বিকাশের স্পেশাল কাস্টমার হিসেবে নির্বাচিত হয়েছেন। আপনি বিকাশ থেকে পেতে যাচ্ছেন দুই লক্ষ টাকা । জানতে এখনই ডায়াল করুন ,0,0,0,0,0,1,0,0,0,1,0,0,5.75,141
spam,‘‘১২ মে আন্তর্জাতিক নার্স দিবস। এবারের প্রতিপাদ্য-আমাদের নার্সঃ আমাদের ভবিষ্যৎ”।,0,1,0,0,0,0,0,0,1,0,0,0,6.5,71
spam,“বস্ত্র অধিদপ্তরাধীন সরকারি টেক্সটাইল ইঞ্জিনিয়ারিং কলেজসমূহে বি.এসসি. ইন টেক্সটাইল ইঞ্জিনিয়ারিং কোর্সে অনলাইনে শিক্ষার্থীদের ভর্তির আবেদন গ্রহণ চলছে” বিস্তারিত www.dot.gov.bd,0,0,0,1,0,0,0,0,0,1,0,0,7.84,156
spam,থ্যালাসেমিয়া রোগ  থেকে বাঁচতে বিয়ের আগে রক্ত পরীক্ষা করিয়ে নিন । রোগী ও বাহক কিংবা বাহকে বাহকে বিয়ে নয়-বাংলাদেশ থ্যালাসেমিয়া সমিতি।,0,1,0,0,0,0,0,0,0,1,0,0,5.35,110
spam,ডিলে মরটিন অ্যারোসল৳২৫৯বিফ৳৭৯৯চাল৳৫৬🎁কোডঃ FNT&Cchdl.co/vYWZmxri,0,1,1,0,1,0,0,1,0,0,0,0,14.0,60
spam,অফার! অফার!! অফার!!! আজ আড়ং এর ২০ বছর পুর্তি উপলক্ষে স্পেশাল অফার। লিংক্টিতে ক্লিক করুন এবং বুঝে নিন আকর্ষণীয় পুরষ্কার। ,0,1,0,0,0,0,0,0,0,1,1,0,4.6,100
spam,ডিলে টয়লেট ক্লিনার ৳৬৯৳ ৯৯+ বাজারে ৫টি গিফটঃ WR T&C chdl.co/1k37U8dp,0,1,1,0,1,0,0,0,0,0,0,0,5.0,59
spam,১০জিবি+১০০মিনিট+৫০SMS@২০৯ টাকা/৩০ দিন; অফার পেতে ডায়াল করুন*১১১*১০৭#,0,1,1,0,1,1,0,0,1,0,0,1,7.71,62
spam,৩৫০মিনিট+২জিবি+২০SMS@২২৪ টাকা /৩০ দিন; অফার পেতে ডায়াল করুন*১১১*১০৮#,0,1,1,0,1,1,0,0,1,0,0,1,6.62,61
spam,বিকাশ অ্যাপ থেকে নিজ নাম্বারে ৳৬০ রিচার্জ করলেই ৳২০ ক্যাশব্যাক! TCA,0,1,1,0,1,0,0,0,0,0,0,0,5.09,57
spam,কুইক লোনে রেজিস্ট্রেশন করতে ডায়াল *8811*005# এবং জরুরী মুহূর্তে নিশ্চিন্তে পেয়ে যান লোন,0,1,0,0,0,0,0,0,0,0,0,1,5.54,78
spam,"২৬জিবি ৩০৯টাকা,মেয়াদ আনলিমিটেড।অফার পেতে ৩০৯টাকা রিচার্জ/ডায়াল*১১১*৩০৯#",0,1,0,0,0,1,0,0,1,0,0,1,10.0,66
spam,"২৭ জুন ‌আন্তর্জাতিক এমএসএমই দিবস। মাইক্রো, ক্ষুদ্র ও মাঝারি শিল্পের পৃষ্ঠপোষকতা করে ২০৪১ সালের মধ্যে একটি উন্নত সমৃদ্ধ দেশ গঠনে অবদান রাখুন। এসএমই ফাউন্ডেশন, শিল্প মন্ত্রণালয়।",0,0,0,0,0,0,0,0,1,0,0,1,5.54,150
spam,বাংলাদেশ বিমান বাহিনীতে ৮৯ বাফা কোর্সে অফিসার ক্যাডেট নিয়োগ চলছে। বিস্তারিতঃ https://joinairforce.baf.mil.bd,0,1,0,1,0,0,0,0,0,0,1,0,7.5,97
spam,"আসুন পরিচ্ছন্ন চট্টগ্রাম গড়ি।
ঈদ মোবারক
মোঃ রেজাউল করিম চৌং
মেয়র, চসিক
StopAd? SMS WHVK to 21242",1,0,1,0,1,0,0,0,0,0,0,1,4.53,84
spam,*213*18389# ডায়াল করে জানুন সেলস/মার্কেটিং চাকুরীর খবর  চার্জ ২.৬৭ টাকা/দিন,1,1,0,0,0,1,0,0,1,0,0,1,5.9,65
spam,"৩৫৳ পিয়াজ কিনতে ডাউনলোড করুন
ln.run/F-3-w
ফ্রি ডেলিভারী 
প্রথম বার",0,1,0,0,1,0,0,0,0,0,0,0,5.2,59
spam,ঈদের আগেই GKK লাইফ চেক করে অর্ডার করুন। বিস্তারিত/অপ্টআউট ১৬৬২৭-TCA* ,1,1,1,0,1,0,0,0,0,0,0,1,5.5,59
spam,এই ঈদে সবার জন্য পিওরইট RO তে চলছে ২৫০০৳ ছাড়! বিস্তারিত/অপ্টআউট ১৬৬২৭*,1,1,1,0,1,0,0,0,0,0,0,1,4.67,59
spam,"বিটিআরসি অফিস এখন নতুন ঠিকানায় নিজস্ব ভবনে, প্লট: ই-৫/এ, আগারগাঁও প্রশাসনিক এলাকা, শেরে-বাংলা নগর, ঢাকা-১২০৭",0,1,0,0,0,0,0,0,0,0,0,1,5.67,94
spam,"প্রিয় গ্রাহক, আপনার এলাকায় রবি 4.5G ইন্টারনেট এখন আরও বেশি শক্তিশালী। আজই এক্সপেরিয়েন্স করুন দ্রুত গতির ইন্টারনেট।। আকর্ষণীয় সব অফার কিনতে ডায়াল করুন *৮৮৮#। কোনো মতামত বা অভিযোগ জানাতে ব্যবহার করুন মাই রবি অ্যাপ https://cutt.ly/Vwqu8c6C",0,1,0,1,1,0,0,0,0,1,1,1,5.4,202
spam,ঈদ মোবারক! নিউ হিমাচল ট্রাভেলসের  ঢাকা-নাটোর-রাজশাহী-ঢাকা রুটের ঈদের টিকেট এখন অনলাইনে পাওয়া যাচ্ছে। টিকেট ক্রয় করতে ক্লিক করুন : newhimachaltravels.com অথবা bdtickets.com কল: ১৬৪৬০,1,1,0,0,1,0,0,0,0,1,0,1,6.48,158
spam,"দারাজে ঈদ উৎসবে ফ্রি ডেলিভারি🚚💨 সাথে আছে বিকাশে ৳২৫০ ক্যাশব্যাক, মিস্ট্রি বক্স ও হট ডিলস > ক্লিক https://click.daraz.com.bd/e/_C69OCr",0,1,0,1,0,0,0,1,0,0,1,0,6.12,116
spam,"ঈদ কেনাকাটা হোক এবার ডায়মন্ড ওয়ার্ল্ডের সাথে, উপভোগ করুন ডায়মন্ড গহনায় ২৫% ও গোল্ড মজুরীতে বিশাল ছাড়। ০১৭১৩১৯৯২৭০",1,1,0,0,0,0,1,0,0,1,0,0,5.17,96
spam,দারাজে ৳২৫০ বিকাশ ক্যাশব্যাক🥳ঈদ উৎসব🎁মিস্ট্রি বক্স+হট ডিলস > ক্লিক https://click.daraz.com.bd/e/_CY8qr9,0,1,1,1,0,0,0,1,0,0,1,0,9.11,94
spam,ESSENTIALS ও Ophelia এ চলছে নির্দিষ্ট পণ্যে ৫০% ছাড়! এক্ষুনি চলে আসুন৷,0,1,1,0,1,0,0,0,0,0,0,0,4.75,59
spam,মি. নূরের মত ২০২৩ ইনটেকে কানাডাতে যাবেন যেভাবে https://gic.im/noor/,0,1,0,1,0,0,0,0,0,0,1,1,5.78,59
spam,Morning! আজ ২০২৩ এর লাস্ট ইনটেকে প্রসেস শুরু করতে 3pm-5pm এর মাঝে আমাদের অফিস ভিসিট করুন: https://gic.im/ec - GIC Edu,0,1,1,1,1,0,0,0,1,1,1,1,4.68,98
spam," up to ১৭,০০০CAD স্কলারশিপে ২০২৩ এর শেষ ইনটেকে apply করতে ৩ জুন 3pm-5pm এর মাঝে আমাদের Free counselling সেশনে জয়েন করুন https://gic.im/ec",0,1,1,1,1,0,0,0,1,1,1,1,4.91,115
spam,"অভিনন্দন। আপনি বছরজুড়ে ফ্রি সর্বোচ্চ২৬জিবি পাবেন, সাথে ১ম ৩মাস BINGE সাবসক্রিপশন ফ্রি। অফারটি পেতে ৩০মিনিট পরে ডায়াল *২১২৯১*২১#",1,1,1,0,1,0,0,0,1,1,0,1,5.78,110
spam,"আপনার ইবিএল ক্রেডিট এবং ডেবিট কার্ডে সর্বনিম্ন ১০০০ টাকা QR ট্রান্সাকশনে উপভোগ করুন ১৫% ক্যাশব্যাক, সর্বোচ্চ ৫০০ টাকা, ৩০ জুন ২০২৩ পর্যন্ত।",0,1,1,0,1,1,0,0,1,1,0,1,5.18,118
spam,এই ঈদে সেরা অফারে মোবাইল কিনুন Pickaboo থেকে! https://cutt.ly/Awttr5dc,0,1,0,1,1,0,0,0,0,0,1,0,6.22,62
ham,ইবিএল থেকে কার্ডের PIN নম্বর ৪ থেকে ৬ সংখ্যায় উন্নীত/পরিবর্তন সংক্রান্ত ফোন কল করা হয় না। এ ধরনের প্রতারণামূলক ফোন কল থেকে সতর্ক থাকুন।,0,1,1,0,1,0,0,0,0,1,0,0,4.62,114
spam,"চাল৳৬০
ডিম৳১৪৯
চিনি৳১৪০
মাল্টা৳২২৯
🎁গিফট কোড:C2
T&C
chdl.co/yk708WVj",0,1,0,0,1,0,0,1,0,0,0,0,7.0,67
spam,"সাশ্রয়ে বাজার!
চাল৳৬০
আলু৳৩৯
মুরগী৳২৬৯
🎁কোড: 5L
T&C
chdl.co/VLp4o1wx",0,1,0,0,1,0,0,1,0,0,0,0,6.0,66
spam,"সাশ্রয়ে ঈদ বাজার🌙
৫লি রূপচাঁদা তেল ৳৮৯৯
কোড: 1W
T&C
chdl.co/81klM2yX",0,1,0,0,1,0,0,1,0,0,0,0,4.82,62
spam,"Lotto প্রিমিয়াম কোয়ালিটি লোফার সুজ, দারাজে এখন ৫৭% ডিস্কাউন্টে ডেলিভারি চার্জসহ মাত্র ৩১২টাকায়, অর্ডার করার জন্য নিচের লিংকে ক্লিক করুন-👇",0,1,0,0,1,1,0,1,1,0,0,0,5.65,118
spam,"অস্থির বাজারে, স্বস্তির অফার 🥰😇

(৭৬ টাকায় ১ কেজি আলু,১ কেজি পিয়াজ,১/২ কেজি শশা🔥 বিকাশ ক্যাশব্যাক এরপর)

ঢাকার জন্য👇

আধাকেজি শশা মাত্র ১১ টাকা 😱 https://click.daraz.com.bd/e/_CZIXHP


১ কেজি আলু ১৯ টাকা ~
https://click.daraz.com.bd/e/_CWi1F3

১ কেজি পেয়াজ ২৯ টাকা ~
https://click.daraz.com.bd/e/_CXOOXX

❄️❄ডেলিভারি চার্জ ফ্ল্যাট ২৫ টাকা।

💥পেয়াজ বর্তমান বাজার মুল্য ৭০-৮০৳ টাকা 
💥আলু বর্তমান বাজার মুল্য ৪০ টাকা
💥বিকাশ ১০% ক্যাশব্যাক তো  আছেই
(৭৬ টাকায় ১ কেজি আলু, ১ কেজি পিয়াজ আর আধাকেজি শশা ৩ টি আইটেম এক সাথে  অর্ডার করুন বাজারমূল্য থেকে অনেক কম দামে)",0,1,1,1,0,1,0,1,1,1,1,0,5.09,481
spam,"কোপ দেন ৫০% অফে এয়ার ফ্রেশনার - 

https://click.daraz.com.bd/e/_CUvX0N

🍁2 টা Add To Cart করে অর্ডার দিলে আরো  ৪০ টাকা  ডিসকাউন্ট পাবেন। ১৫% ভাউচার কালেক্ট করে নিবেন।   বিকাশ পেমেন্টে ১০% ক্যাশব্যাক  তো আছেই।",0,1,0,1,1,1,0,1,1,1,1,0,4.94,173
spam,"১৪ টাকায় ২৩ মিনিট, ৩ দিন(২৪ ঘন্টায় একবার)। অফার পেতে ১৪ টাকা রিচার্জ করুন।",0,1,0,0,0,1,0,0,1,1,0,0,4.0,61
spam,💢অর্ডার করার আগে অবশ্যই ডিস্কাউন্ট ভাউচার কালেক্ট করে নিবেন তাহলে এ দামে পাবেন।,0,0,0,0,0,0,0,1,0,0,0,0,5.0,67
spam,"গরমে আরাম করে পরতে পারবেন এমন কয়েকটি কিমোনো দেখে নিন এই পোস্টে। সাইজ এভেলেবল আছে। স্টক শেষ হওয়ার আগেই অর্ডার কনফার্ম করে ফেলুন। 

আমাদের শোরুম এর ঠিকানাঃ
পান্থপথ, স্কয়ার হাসপাতাল এর উল্টো দিকে, সুন্দরম প্লাজা, ২য় তলা,ঢাকা, বাংলাদেশ
শোরুম খোলা সপ্তাহে প্রতিদিন, সকাল ১১টা থেকে রাত ৮ টা পর্যন্ত।

অনলাইনে অর্ডারের ক্ষেত্রে স্ক্রিনশট নিয়ে পেইজে ইনবক্স করুন দিন বা রাতের যে কোনো সময়। আমাদের ম্যাসেজ রিপ্লাই টাইম সকাল ৯টা থেকে সন্ধ্যা ৬টা। Saturday- Thursday

#abayaandgown #kimono #koti #borkha #khimar #gown #kurti #hijab #modesty #comfortP",0,1,0,0,1,1,0,0,1,1,0,0,5.08,458
spam,আকর্ষণীয় পুরষ্কার জিততে নিচের লিংকে ক্লিক করুন,0,0,0,0,0,0,0,0,0,0,0,0,5.71,40
spam,"আপনি জিতেছেন ৫০,০০০ টাকার লটারি। রেজিষ্ট্রেশন করতে ২০০ টাকা বিকাশ করুন এই নাম্বারে",0,0,0,0,0,1,0,0,1,0,0,0,5.23,70
ham,এখান থেকেও পড়তে পারেন বই থেকেও পড়তে পারেন,0,0,0,0,0,0,0,0,0,1,0,0,4.25,34
ham,বইয়েও আছে পাইপ লাইনের পারফরম্যান্স টা,0,0,0,0,0,1,0,0,0,0,0,0,5.33,32
ham,আপনাদের যেটা সুবিধা লাগে পড়েন,0,0,0,0,0,0,0,0,0,0,0,0,5.0,25
ham,না ম্যাম।,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8
ham,তাড়াতাড়ি এসে ঠিক করে দাও না হয় ফেইল আসবে,0,0,0,0,0,0,0,0,0,0,0,0,3.56,32
ham,তোমাদের মধ্যে একজন ল্যাব কার্ডে নাম লিখ নাই,0,0,0,0,0,0,0,0,0,0,0,0,4.5,36
ham,স্টুডেন্ট না গেলে টিচাররা ক্যাম্পাসে কষ্ট করে এসে কি করবেন,0,0,0,0,0,0,0,0,0,0,0,0,4.9,49
ham,এমনিতে Fee ২৫০ টাকা।,0,0,0,0,1,1,0,0,1,0,0,1,4.0,17
ham,না দিলেও সমস্যা নাই।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,"তোমরা যদি ক্লাসে আসো আমাকে জানাইও
আমার সকালে কিছু কাজ আছে
তোমরা যদি ক্লাস না কর আমি একটু লেইট করে যাব কালকে
সো কালকে ক্লাস করতে চাইলে আমাকে বলে দাও
আর যদি না কর সেটাও বলে দাও",0,0,0,0,0,0,0,0,0,1,0,0,3.73,142
ham,আমি ঈদের আগে লাস্টদিন অফিস থেকে আসার সময় রিস্কা সহ উল্টায় পড়ে গেসি।গাড়ির ধাক্কায়।আল্লাহ অনেক বড় এক্সিডেন্ট থেকে মাফ করসে আমাকে।,0,0,0,0,0,0,0,0,0,1,0,0,4.95,107
ham,আল্লাহর কাছে প্রত্যেকটা মুহুর্তে আমাদের শুকরিয়া আদায় করা উচিৎ।,0,0,0,0,0,0,0,0,0,0,0,0,5.89,54
ham,কেমন জানি খুব খারাপ লাগতেসে আমার,0,0,0,0,0,0,0,0,0,0,0,0,4.5,27
spam,নগদের নতুন গ্রাহক হিসেবে আপনাকে অভিনন্দন। নগদে নতুন গ্রাহকদের দেওয়া হচ্ছে অনেক অনেক আকর্ষণীয় গিফট। রেজিষ্ট্রেশন করতে আপনার নাম ও পাসওয়ার্ড লিখে এই নাম্বারে পাঠিয়ে দিন। যত তাড়াতাড়ি রেজিষ্ট্রেশন তত তাড়াতাড়ি পুরষ্কার। এই সুযোগ সীমিত সময়ের জন্য। ,0,0,0,0,0,0,0,0,0,1,0,0,5.41,205
spam,"আজই শেষ দিন! ৭৫মিনিট  ৪৫টাকা (৩০দিন), ডায়াল *১২১*৫১০১#",0,1,0,0,0,1,0,0,1,0,0,1,4.88,46
spam,"আজই শেষ দিন! ৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8",0,1,0,0,1,1,0,0,1,0,0,1,7.88,75
spam,সীমিত সময়ের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,6.1,70
spam,গ্রামীণফোনে রিচার্জ এখন খুবই সহজ। ক্লিক https://gp.mygp.li/lt,0,1,0,1,0,0,0,0,0,0,1,0,6.86,55
spam,৭০টি টিভি চ্যানেল দেখুন সম্পূর্ণ ফ্রি cutt.ly/ewuSZMvR,0,1,0,0,1,0,0,0,0,0,0,0,6.57,48
spam,সীমিত সময়ের অফার! এই নাম্বারে ৫০ টাকা বিকাশ করে লটারি কিনুন আর জিতে নিন আকর্ষণীয় পুরষ্কার। ,0,1,0,0,0,1,0,0,1,0,0,0,4.56,75
spam,"৯৯+BOGO
মাসের বাজারে
ফ্রি অফার সাথে উপহার
কোডঃJ6
T&C
chdl.co/b_zW7r8b",0,1,1,0,1,0,0,0,0,0,0,0,5.6,65
spam,আজ শেষ দিন! বিকাশ অ্যাপ থেকে নিজ নাম্বারে ৳৬০ রিচার্জে ৳২০ ক্যাশব্যাক!,0,1,0,0,0,0,0,0,0,0,0,0,4.75,59
spam,"৩০জিবি ৩৪৪ টাকা, ৩০দিন। অফার পেতে ৩৪৪ টাকা রিচার্জ/ডায়াল করুন*১১১*৩৪৪#",0,1,0,0,0,1,0,0,1,1,0,1,5.5,61
spam,"৪৭৭ মিনিট, ৩০ দিন। অফার পেতে ২৮৭ টাকা রিচার্জ/ডায়াল করুন করুন*১১১*২৮৭#",0,1,0,0,0,1,0,0,1,0,0,1,4.91,60
ham,আম্মা অনেক ধৈর্যশীল মহিলা বলে পালতে পারসে।আমার মত সেকেন্ড কোনো কপি হইলে তো আমি পাগল হয়ে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.35,76
ham,এর আগেরটা কেউ ফিলাপ করে নাই,0,0,0,0,0,0,0,0,0,0,0,0,3.67,22
ham,তোদের ফ্রেন্ডদেরকে বল,0,0,0,0,0,0,0,0,0,0,0,0,6.33,19
ham,"আরশি জীবনে গাড়িতে ঠেলা, কোলে নিয়ে হাটা ছাড়া ঘুমাতো না।  আমি ছড়া বলতে বলতে মুখে ফেনা আসা টাইপ অবস্থা হতো এই বেটি তখনো বলেই যেত 'মিম্মি এটা বলো! ঐতা! ' 😐",0,1,0,0,0,0,0,1,0,1,0,0,3.9,120
ham,সে যে কি কি চুপচাপ খেয়াল করে ফেলে অনেকসময় আমরাও পরে যখন আমাদেরকে বলে তারপর বুঝতে পারি,0,0,0,0,0,0,0,0,0,1,0,0,4.06,69
ham,আমার নামটা বাচ্চাদের মুখস্ত করার জন্য কঠিন।ওরে ইজি করে নাম বল।,0,0,0,0,0,0,0,0,0,0,0,0,4.55,52
ham,পাওয়া গেলে ২ কার্ল্প্রিটকে।পরেরবার দেখা হইলে ওরে সরি বলবি তোরা দুইটা।😅,0,0,0,0,0,0,0,1,0,0,0,0,5.18,60
ham,আমি বললে তো বলত আপু বলসে।,0,0,0,0,0,0,0,0,0,0,0,0,3.17,20
ham,আমার মেয়ে বলতেসে কতগুলা আন্টি বলসে সামাহা তোমার মেয়ে কি ধরতেসে দেখো। বেড়াতে গেলে কিছু ধরলে এরকম বলে কেউ,0,0,0,0,0,0,0,0,0,1,0,0,4.42,85
ham,আমি তোদের ছবি দেখার জন্য বসে ছিলাম সেই বিকেল থেকে।।। দেখে শান্তি লাগতেছে।🥰  চট্টগ্রামে থাকলে মিস হতো না আমার।,0,0,0,0,0,0,0,1,0,0,0,0,4.42,90
ham,এমনে রেজাল্ট খারাপ করলে বকা দিসে।কেন লিখতে পারি নাই?!বা ভুল কেন করসি এটা জিজ্ঞাসা করসে।কিন্তু ওমুক এত নাম্বার পাইসে।তুমি কেন ওমুকের মত নাম্বার আনতে পার নাই এটা বলে নাই।এতটুকু শিখাইসে যে আমার কম্পিটিটর আমি নিজে।অন্য কেউ না।হয় আমি আমাকে জিতাবো নাহয় আমি আমাকে হারায় দিব।হার জিত দুইটাই আমার হবে।অন্য কারো হবে না।',0,1,0,0,0,1,0,0,0,1,0,0,4.73,258
ham,"নানু, আর আসমার মা উনি করতেসে যে...",0,0,0,0,0,0,0,0,0,0,1,0,3.43,28
ham,"পুরা ঘর টা বুঝছেন...একদম ডাস্টবিন হই গেসে...
আজকে এক দফা করসে পরিষ্কার.. কালকে আবার করবে",0,0,0,0,0,0,0,0,0,0,1,0,4.4,75
ham,আজ পৃথিবীর সবচেয়ে সুখী মানুষ মনে হচ্ছে আমাকে ।তার জন্য আল্লাহর কাছে শুকরিয়া ।,0,0,0,0,0,0,0,0,0,0,0,0,4.77,64
spam,আজ শেষ দিন! দারাজ অ্যাপ থেকে কেনাকাটা করলে পাবেন ১০% ডিস্কাউন্ট।,0,1,0,0,0,0,0,0,0,0,0,0,4.64,54
spam,রিভিউ শেয়ার করে জিতুন আকর্ষণীয় গিফট ,0,0,0,0,0,0,0,0,0,0,0,0,5.0,30
spam,আপনি কি ভুলে গেছেন আমাদের! দারাজ অ্যাপ থেকে কেনাকাটা করলে পাবেন ১০% ডিস্কাউন্ট। তাড়াতাড়ি লুফে নিন! আমরা আছি আপনার অপেক্ষায়। ,0,1,0,0,0,0,0,0,0,0,0,0,4.95,104
spam,stylish কামিজ কিনুন একদম সাশ্রয়ী দামে। পছন্দের পণ্য কিনতে হবে এই অফারেই।,0,0,0,0,1,0,0,0,0,0,0,0,4.92,61
spam,জলদি জলদি অর্ডার করুন পছন্দের জুতা স্টকে থাকতেই,0,0,0,0,0,0,0,0,0,1,0,0,5.0,40
spam,যখন আছেন budget deal এর সাথে অর্ডার করে ফেলুন আপনার পছন্দের পণ্যগুলো ,0,0,0,0,1,0,0,0,0,0,0,0,4.75,57
spam,স্টক সীমিত। তাড়াতাড়ি অর্ডার করুন আপনার পছন্দের জামা।,0,0,0,0,0,0,0,0,0,0,0,0,5.38,45
spam,and free shipping এই অফারেই কিনে নিন পছন্দের সব পণ্য,0,0,0,0,1,0,0,0,0,0,0,0,4.3,43
spam,stylish জুতা কিনে নিন একদম সাশ্রয়ী দামে,0,0,0,0,1,0,0,0,0,0,0,0,4.71,33
spam,সময় থাকতেই পছন্দের জিনিস কিনে নিন। এমন অফার কিন্তু বার বার আসে না।,0,0,0,0,0,0,0,0,0,1,0,0,4.0,54
spam,দেরি না করে জলদি জলদি লুফে নিন,0,0,0,0,0,0,0,0,0,1,0,0,3.43,24
ham,বিবাহিত জীবন সুখের হোক,0,0,0,0,0,0,0,0,0,0,0,0,4.75,19
ham,আলহামদুলিল্লাহ,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14
ham,২০২৩ বিশ্বকাপ এর সর্বোচ্চ রান স্কোরার তামিম হবে ইনশা আল্লাহ,0,0,0,0,0,0,0,0,0,0,0,1,5.0,50
ham,"বিশ্বাস করেন আর না করেন,বাচ্চা লালন পালনের ক্ষেত্রে মার চাইতে মাসিদের দরদ বেশী থাকে।",0,0,0,0,0,0,0,0,0,0,0,0,4.93,71
ham,50k টাকা ইনভেস্ট করে কি বিজনেস করা যায়? সবার মতামত যানতে যাচ্ছি। যেখানে আমার লাভ কম হলেও লস হবে না।,0,0,0,0,1,1,0,0,0,0,0,0,3.85,80
ham,কম পুঁজিতে টাকা ইনকাম করার কিছু কৌশল এবং রিস্ক আপনাকে নিতে হবে।,0,0,0,0,0,1,0,0,0,0,0,0,4.25,52
ham,বিজনেস এ লাভ লোকসান হবেই এইটা মেনে নিয়েই বিজনেস এ আসতে হবে,0,0,0,0,0,0,0,0,0,1,0,0,4.0,48
ham,"যেহেতু অলরেডি অনলাইন বিজনেস করছেন ই টাকাগুলা জমা রাখেন,একটা মিনিমাম এমাউন্ট করার জন্য।এরপর আপনি যে সেক্টরে অনলাইন বিজনেস রান করছেন ওটা অফলাইনে আউটলেট দিতে পারবেন।",0,0,0,0,0,1,0,0,0,1,0,0,5.4,138
ham,আমিও জানতে চাই।আমার বেবিরা এখনো ফিডারেই জল খাচ্ছে।কিভাবে এটা বন্ধ করবো বুঝতে পারছিনা,0,0,0,0,0,0,0,0,0,0,0,0,5.38,72
ham,ভালো উদ্যোগ।,0,0,0,0,0,0,0,0,0,0,0,0,5.0,11
ham,গরুর গোশত খেতে ইচ্ছে করছে,0,0,0,0,0,0,0,0,0,0,0,0,4.2,21
ham,তামিমের অবসর ঘোষণার সাথে করুণ হিন্দি গানের তিন লাইন ব্যাকগ্রাউন্ড মিউজিক হিসেবে দেয়া ভিডিওগুলো কী রেডি হইছে!,0,1,0,0,0,0,0,0,0,0,0,0,5.35,92
ham,"স্কুল, কলেজে এমন কয়েক হাজার পডকাস্ট করে ফেলেছি
~ আত্মসমর্পণ",0,1,0,0,0,0,0,0,0,0,0,0,5.33,51
ham,মা ছাড়া কেউ কোনও দিন কয়নাই - কী খাবি? কী রানবো?,0,1,0,0,0,0,0,0,0,1,0,0,3.4,37
ham,"টাকা লাগবে?  মা রে ফোন। জুতা ছিঁড়ে গেছে?  মা রে ফোন। মন খারাপ? মা রে ফোন। মেজাজ খারাপ? মা রে ফোন। চশমা হারায় গেছে?  মা রে ফোন।  আমার মাঝে মাঝে মনে হয় আল্লা তো স্বরূপে দুনিয়ায় বিরাজ করেনা, তাই আমার জগতে তার হয়ে আমার মা রে পাঠাইছে।",0,0,0,0,0,1,0,0,0,1,0,0,3.55,179
ham,আর কতোদিন ঝুলে থাকবে? সর্বোচ্চ টেস্ট খেলতে পারতো এই ফিটনেস নিয়ে,0,0,0,0,0,0,0,0,0,0,0,0,4.73,53
ham,"ভালোবেসে, সখী, নিভৃতে যতনে
আমার নামটি লিখো-- তোমার
মনের মন্দিরে।",0,1,0,0,0,0,0,0,0,0,1,0,5.0,57
ham,"জনগণের সাথে এভাবে দেমাগ দেখিয়ে,বাজেভাবে আচরণ করতেও বাধেনা তাদের। কে কি করবে তাকে??? সেই ক্ষমতা আছে কারো????????",0,0,0,0,0,0,0,0,0,0,1,0,4.82,95
ham,স্মার্ট কার্ড রেডি হয়ে আছে বিগত ৫ বছর আগে অথচ আজকে আনতে গেলে বলে আগামী সপ্তাহে আসেন??,0,0,0,0,0,0,0,0,0,0,1,0,3.94,69
ham,খূঁজে বের করতে অনেক সময় লাগে??,0,0,0,0,0,0,0,0,0,0,1,0,3.83,25
spam,আপনি জিতেছেন এক লক্ষ টাকার লটারি ,0,0,0,0,0,1,0,0,0,0,0,0,4.5,27
spam,অর্ডার করুন জলদি জলদি। আপনি পাবেন ৫০০ কয়েন অর্ডার করলেই,0,0,0,0,0,0,0,0,0,1,0,0,4.5,46
spam,যত জলদি রেজিষ্ট্রেশন তত জলদি অফার,0,0,0,0,0,0,0,0,0,1,0,0,4.67,28
spam,খরচ হবে বাজেটের মধ্যেই। এমন অফার কি মিস করা যায়?,0,0,0,0,0,0,0,0,0,0,0,0,3.7,39
spam,নিজের যত্ন নিন। স্কিনকেয়ার পণ্য কিনুন বাজেটের মধ্যেই। ,0,0,0,0,0,0,0,0,0,0,0,0,5.5,46
spam,আড়ং এ চলছে আকর্ষণীয় অফার। তারিখের মধ্যে কেনাকাটা করে পান ২০% পর্যন্ত ফ্ল্যাট ডিস্কাউন্ট,0,1,0,0,0,0,0,0,0,0,0,0,5.14,74
ham,বাচ্চার ব্যবহৃত কাঁথার ব্যবহার শেষ হয়ে গেলে সেগুলো কি করেন বা কিভাবে Recycle করা যায়,0,0,0,0,1,0,0,0,0,0,0,0,4.67,70
spam,lotto তে চলছে 50% পর্যন্ত ফ্ল্যাট ডিস্কাউন্ট। বিস্তারিত জানতে আজই ভিজিট করুন,0,1,0,0,1,0,0,0,0,0,0,0,5.25,65
